loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.0779777105203207,273494.9695242117,0.04425399750471115,200.94497680664062
0.024784340261148025,252653.42504348807,0.007388844154775143,53.1052360534668
0.007670416591891649,72248.88234990914,0.007019698619842529,37.20866775512695
0.006278589706382587,53009.685906958104,0.007172003388404846,37.393157958984375
0.006516026596623271,68070.43494986299,0.006716457661241293,37.30928039550781
0.005883398700740423,50766.2083370793,0.0064346943981945515,37.976566314697266
0.005996537780775143,70183.14130759289,0.0062813181430101395,35.255455017089844
0.005595639443227651,44777.9263436363,0.006147479638457298,32.2070426940918
0.005035947636544333,47581.64804405747,0.0063879219815135,26.7017765045166
0.004975596717439401,60896.56615288326,0.005994526669383049,30.27118492126465
0.005053309815705381,33029.647222025895,0.006170544773340225,24.846599578857422
0.004489508131873934,31372.979441039362,0.007240222301334143,31.428016662597656
0.004593883544253089,41715.98570195156,0.006677535828202963,24.013376235961914
0.004525311724770084,55895.68118019659,0.005970063153654337,29.04841423034668
0.0036435735785310063,45336.416487685194,0.00532198091968894,33.865379333496094
0.004106283612544142,34782.34082437305,0.007678328547626734,21.82501792907715
0.0036687656274750798,16641.85275022701,0.005083010066300631,20.38152503967285
0.003376143762799224,25876.699987005708,0.004472366068512201,23.517778396606445
0.0032623552001511892,57398.78930383578,0.004995652940124273,22.59311294555664
0.0031177412245128296,37005.19226479745,0.003952414728701115,27.67188835144043
0.002922643629359036,44045.08007298851,0.004519125912338495,19.764495849609375
0.0030978090599003715,27522.268567783834,0.0037814276292920113,21.49641990661621
0.002423374061049972,30861.675363921328,0.00393941393122077,37.25742721557617
0.0029577732638650196,32588.44043052816,0.0036150135565549135,19.774553298950195
0.0022611050288582108,40851.3113562808,0.0033670123666524887,18.45119857788086
0.0024215291328121514,38130.1866004505,0.003209554823115468,20.104597091674805
0.0025091241178382255,20140.480477450048,0.004469328559935093,18.479494094848633
0.0022761948762154327,25775.77390287192,0.0035572194028645754,17.75027847290039
0.001948412899373258,14746.87265943341,0.0038117021322250366,29.455110549926758
0.0024645507168825085,28508.478738616923,0.0038294161204248667,15.509716987609863
0.002141222538786656,15816.158748327984,0.0038586556911468506,16.237916946411133
0.0017317260077580738,25991.452678918344,0.0033675909508019686,13.998732566833496
0.0024527700512062653,34860.40219991106,0.003529360517859459,20.913488388061523
0.0015981961340189744,26187.47605800959,0.002911932533606887,14.662613868713379
0.0018672740087881219,70716.88777320978,0.003422581357881427,31.875324249267578
0.0023703391592574,18395.257957669983,0.003165527479723096,14.1985445022583
0.0014955434230674504,38091.312439738096,0.0027353225741535425,19.877744674682617
0.0020934426960195216,23737.276040597335,0.00291546736843884,15.51004695892334
0.0018222134709435665,33483.4356677557,0.003064493415877223,13.61334228515625
0.0014956236153948156,10968.722680953008,0.003346716519445181,14.336463928222656
0.0018038190421257852,13725.508966785625,0.0034555867314338684,16.86850357055664
0.0016435429419804563,22533.133899802397,0.0035252131056040525,15.600566864013672
0.0018732875509075279,31004.15209972305,0.0029769008979201317,14.857254981994629
0.0015369440487483343,30668.192651311143,0.0033523417077958584,18.034255981445312
0.0016316956186496698,21832.14751171818,0.003620576811954379,14.198392868041992
0.0017796795851856273,18730.82277074062,0.00285420473664999,22.73577117919922
0.0015075612876645586,51937.093983608574,0.0024119075387716293,17.6192569732666
0.001635614019216439,18078.419908761483,0.0031486479565501213,13.835599899291992
0.0014494759504530355,23443.115029026383,0.0024976797867566347,12.314133644104004
0.0016462273593367241,9914.121148186761,0.0030056952964514494,16.3612003326416
0.001347161650532445,26900.584535605365,0.00244690990075469,12.786623001098633
0.0015997348872174096,21502.180349708182,0.002478918293491006,16.38640785217285
0.0013096872525133465,15934.92500162422,0.002363439416512847,23.261110305786133
0.00160422610344555,34390.40067532289,0.0022503098007291555,19.324329376220703
0.0013321826239461783,30535.95816349603,0.0028419203590601683,17.874752044677734
0.00170036830075475,20711.184611077948,0.00269535300321877,12.23521900177002
0.0014913449925031675,12703.700493210485,0.0031298391986638308,14.871485710144043
0.0014389838174802567,17288.178509715523,0.0022188753355294466,11.722118377685547
0.001333422179602355,7346.278445359492,0.0031767773907631636,20.763660430908203
0.001357788595029528,30809.183607200575,0.002909259870648384,12.828142166137695
0.0014270204536478686,32365.3391887641,0.002457505790516734,11.76367473602295
0.0014643777923094405,23943.699103005794,0.002305415226146579,12.415135383605957
0.0014786483542942033,17036.68927918485,0.0023071193136274815,12.394119262695312
0.0012023330838609892,38097.12258765273,0.001963745802640915,15.150993347167969
0.0017372279114761776,14739.260386550914,0.0019954699091613293,12.383282661437988
0.0011517264848292309,25209.157945020943,0.0024021025747060776,16.196428298950195
